formulation,param,S1_raw,S1_raw_conf,S1_bounded,S1_bounded_conf,S1_change_bounded_minus_raw,ST_raw,ST_raw_conf,ST_bounded,ST_bounded_conf,ST_change_bounded_minus_raw,S1_rank_raw,S1_rank_bounded,ST_rank_raw,ST_rank_bounded
composite,MS,0.005359298073906275,0.005038955204092215,0.019214879179355788,0.008385875804003332,0.013855581105449512,0.015402201606842735,0.0035378715179931013,0.03660654436056866,0.0033879521885503716,0.02120434275372593,4.0,4.0,4.0,4.0
composite,GS,0.09899684057747163,0.02515866471403486,0.18221136656013762,0.021945144730253666,0.08321452598266599,0.37222547121640454,0.06740100849525742,0.2770917240032885,0.015684131709943802,-0.09513374721311602,2.0,2.0,2.0,2.0
composite,S,0.5317203073369797,0.09298101811223981,0.5752414489634673,0.029630201466451442,0.04352114162648757,0.8866924567017581,0.10428764260669651,0.6907885459318768,0.02746774706835178,-0.19590391076988134,1.0,1.0,1.0,1.0
composite,CFB,0.0021661745392807788,0.0034982409106422982,0.008003812605590912,0.0053301855042228626,0.005837638066310133,0.008788409687642808,0.002264414654884638,0.017575444446467227,0.00191167198569245,0.008787034758824419,5.0,5.0,5.0,5.0
composite,CFF,0.05675566497315913,0.01632637848159143,0.09411542029997273,0.01516661454964977,0.037359755326813605,0.21976573201847704,0.03429144956200618,0.16344960974690206,0.011860057547196698,-0.05631612227157498,3.0,3.0,3.0,3.0
